VBB-Nr;HAFAS-Nr;NAME;KOORDINATE_Y;KOORDINATE_X;lat;lon
69258;9069258;Berlin, Rixdorfer Str./Ullsteinstr.;5814186;4595817;52452511;13407941
69260;9069260;Berlin, Volkmarstr./Ullsteinstr.;5814220;4594810;52452992;13393142
69262;9069262;Berlin, Volkmarstr.;5814408;4594966;52454654;13395490
69271;9069271;U Ullsteinstr. (Berlin);5814260;4594240;52453450;13384771
70101;9070101;U Westphalweg (Berlin);5813410;4594310;52445802;13385561
70102;9070102;Berlin, Imbrosweg;5813170;4595204;52443491;13398637
70103;9070103;Berlin, Skutaristr.;5813540;4595430;52446775;13402065
70104;9070104;Berlin, Friedhof Mariendorf;5813864;4595624;52449652;13405010
70151;9070151;Berlin, Mariendorfer Damm/Eisenacher Str.;5813660;4594288;52448051;13385308
70152;9070152;Berlin, Kollostr.;5813622;4594705;52447638;13391429
70153;9070153;Berlin, Kosleckweg;5813590;4595000;52447299;13395757
70154;9070154;Berlin, Didostr.;5813570;4595190;52447087;13398545
70155;9070155;Berlin, Goldenes Horn Mitte;5813028;4595603;52442145;13404463
70156;9070156;Berlin, Am Hellespont;5813313;4595780;52444675;13407146
70157;9070157;Berlin, Lerchenweg;5813655;4594415;52447984;13387174
70158;9070158;Berlin, Gradestr. 91;5814181;4596846;52452285;13423071
70159;9070159;Berlin, Gradestr. 71;5814194;4597228;52452334;13428692
70181;9070181;Berlin, Dirschelweg;5813332;4595304;52444929;13400153
70201;9070201;Berlin, Gersdorfstr./Kaiserstr.;5813310;4593530;52445037;13374065
70202;9070202;Berlin, Dardanellenweg;5813337;4596026;52444847;13410770
70251;9070251;Berlin, Rathausstr./Kaiserstr.;5813343;4593899;52445270;13379499
70252;9070252;Berlin, PrŸh§str.;5813019;4593813;52442374;13378144
70254;9070254;Berlin, Imbrosweg Ost;5813032;4595947;52442121;13409521
70301;9070301;U Alt-Mariendorf (Berlin);5812669;4594482;52439115;13387881
70302;9070302;Berlin, Rotkopfweg;5812696;4595949;52439102;13409454
70303;9070303;Berlin, Rixdorfer Str./Britzer Str.;5812809;4595004;52440282;13395594
70304;9070304;Berlin, Friedenstr./Gro§beerenstr.;5812514;4593972;52437810;13380340
70305;9070305;Berlin, Hundsteinweg;5812143;4594643;52434361;13390099
70306;9070306;Berlin, Forddamm;5812629;4594132;52438816;13382724
70353;9070353;Berlin, Am Heidefriedhof;5812861;4594710;52440800;13391287
70355;9070355;Berlin, Goldenes Horn SŸd;5812739;4595575;52439554;13403968
70371;9070371;Berlin, Mariendorfer Damm 167;5812285;4594589;52435646;13389345
70381;9070381;Berlin, Rathausstr./Gro§beerenstr.;5812874;4594004;52441039;13380911
70401;9070401;Berlin, Tauernallee/SŠntisstr.;5810931;4595090;52423395;13396325
70402;9070402;Berlin, Trabrennbahn;5811830;4594770;52431527;13391877
70403;9070403;Berlin, Sangerhauser Weg;5811390;4595762;52427402;13406331
70404;9070404;Berlin, Richard-Tauber-Damm/SŠntisstr.;5810545;4594708;52419993;13390602
70405;9070405;Berlin, Ankogelweg;5810503;4595235;52419525;13398334
70451;9070451;Berlin, Pilatusweg;5811587;4594837;52429333;13392793
70452;9070452;Berlin, GlŠrnischweg;5811262;4594956;52426392;13394449
70453;9070453;Berlin, Sandsteinweg;5810222;4595338;52416982;13399767
70454;9070454;Berlin, Watzmannweg;5811174;4595365;52425530;13400435
70455;9070455;Berlin, GrŸnsteinweg;5811278;4595953;52426362;13409106
70456;9070456;Berlin, Tropfsteinweg;5810976;4596336;52423582;13414648
70457;9070457;Berlin, Asbestweg;5810726;4596377;52421328;13415179
71101;9071101;Berlin, Kšrtingstr.;5812179;4593839;52434823;13378291
71102;9071102;Berlin, Haynauer Str.;5812201;4592974;52435168;13365582
71104;9071104;Berlin, Wilhelm-von-Siemens-Str.;5811550;4593673;52429200;13375674
71151;9071151;Berlin, Dšhlauer Pfad;5812354;4592766;52436578;13362567
71153;9071153;Berlin, Greinerstr.;5812378;4593414;52436684;13372099
71154;9071154;Berlin, Porschestr.;5812446;4593679;52437249;13376013
71171;9071171;Berlin, Halbauer Weg;5812132;4592731;52434590;13361991
72101;9072101;S Buckower Chaussee (Berlin);5809525;4594189;52410919;13382689
72102;9072102;Berlin, Nahmitzer Damm/Motzener Str.;5809322;4593753;52409170;13376226
72103;9072103;Berlin, Halker Zeile;5809743;4594853;52412763;13392505
72104;9072104;Berlin, Daimlerstr.;5810750;4594322;52421902;13384988
72105;9072105;Berlin, Titlisweg;5810890;4594142;52423191;13382382
72106;9072106;S Buckower Chaussee (VTF);5809590;4594371;52411472;13385381
72151;9072151;Berlin, Schwechtenstr.;5809949;4594835;52414617;13392299
72152;9072152;Berlin, Fritz-Werner-Str.;5810963;4594006;52423870;13380404
72181;9072181;Berlin, Gro§beerenstr./Daimlerstr.;5811180;4593678;52425875;13375644
72191;9072191;Berlin, Culemeyerstr.;5810186;4594867;52416741;13392837
73101;9073101;S Marienfelde (Berlin);5810950;4593640;52423816;13375021
73181;9073181;Berlin, Bel§str./Marienfelder Allee;5811096;4593469;52425157;13372549
73201;9073201;Berlin, Weskammstr.;5809861;4591976;52414314;13350269
73203;9073203;Berlin, Stadtrandsiedlung;5808548;4592191;52402481;13353066
73205;9073205;Berlin, Nunsdorfer Ring SŸd;5808758;4594205;52404026;13382708
73206;9073206;Berlin, Tirschenreuther Ring;5809750;4592320;52413259;13355292
73241;9073241;Berlin, Nahmitzer Damm/Marienfelder Allee;5809619;4592855;52411991;13363116
73242;9073242;Berlin, Hildburghauser Str./Friedenfelser Str.;5809700;4592670;52412750;13360421
73243;9073243;Berlin, Friedenfelser Str.;5809725;4592753;52412961;13361647
73251;9073251;Berlin, Lichterfelder Ring/Waldsassener Str.;5809552;4591955;52411541;13349875
73253;9073253;Berlin, Ahrensdorfer Str.;5809289;4592601;52409070;13359293
73254;9073254;Berlin, Bau§nernweg;5808883;4592415;52405453;13356449
73255;9073255;Berlin, Friedhof Marienfelde;5809854;4592900;52414095;13363843
73256;9073256;Berlin, Hanielweg;5810242;4593081;52417550;13366610
73257;9073257;Berlin, Stegerwaldstr.;5810598;4593255;52420719;13369266
73258;9073258;Berlin, Hranitzkystr.;5810790;4593349;52422428;13370700
73259;9073259;Berlin, Sperenberger Str.;5808488;4594201;52401601;13382573
73260;9073260;Berlin, Nunsdorfer Ring Nord;5809032;4593983;52406525;13379524
73281;9073281;Berlin, Waldsassener Str.;5809183;4592015;52408216;13350655
73305;9073305;Berlin, Nahmitzer Damm;5809479;4593080;52410695;13366383
74101;9074101;Berlin, Mariendorfer Damm/Buckower Chaussee;5809955;4595435;52414567;13401116
74103;9074103;Berlin, Goethestr./Potsdamer Str.;5808904;4595798;52405061;13406149
74104;9074104;Berlin, Kloster-Zinna-Str.;5808688;4596268;52403038;13412991
74105;9074105;Berlin, Grimmstr.;5808176;4595846;52398512;13406646
74150;9074150;Berlin, Warmensteinacher Str.;5809885;4597122;52413641;13425882
74151;9074151;Berlin, Kettinger Str.;5809814;4595091;52413360;13396022
74152;9074152;Berlin, Raabestr.;5809484;4595612;52410304;13403583
74153;9074153;Berlin, Am Rštepfuhl;5810064;4596755;52415314;13420542
74154;9074154;Berlin, Gerlinger Str.;5809816;4596805;52413077;13421205
74155;9074155;Berlin, Baldersheimer Weg;5809704;4596670;52412095;13419189
74156;9074156;Berlin, Rathenower Str./Tšpchiner Weg;5809487;4596582;52410161;13417834
74157;9074157;Berlin, Seltersstr.;5809200;4596465;52407603;13416032
74158;9074158;Berlin, Kambergstr.;5808928;4596364;52405177;13414470
74159;9074159;Berlin, Homburgstr.;5808333;4596127;52399874;13410818
74171;9074171;Berlin, Finchleystr.;5807646;4595728;52393771;13404762
74201;9074201;S Lichtenrade (Berlin);5806900;4595200;52387161;13396796
74202;9074202;S Schichauweg (Berlin);5808140;4594730;52398383;13390245
74204;9074204;Berlin, Barnetstr./Steinstr.;5807853;4595308;52395704;13398653
74205;9074205;Berlin, Lichtenrader Damm/Barnetstr.;5807651;4595861;52393793;13406717
74206;9074206;Berlin, Im Domstift/Gro§-Ziethener Str.;5807716;4596245;52394310;13412374
74207;9074207;Berlin, Nahariyastr.;5807318;4596784;52390639;13420175
74208;9074208;Berlin, Goltzstr./Lichtenrader Damm;5806911;4596037;52387114;13409089
74209;9074209;Berlin, Blohmstr./Illigstr.;5807070;4594480;52388813;13386272
74210;9074210;Berlin, Wolziger Zeile;5806343;4595315;52382137;13398327
74211;9074211;Berlin, Pechsteinstr.;5806744;4597087;52385429;13424458
74213;9074213;Berlin, Egestorffstr.;5808076;4594170;52397904;13382002
74214;9074214;Berlin, Rehagener Str.;5806853;4595641;52386662;13403258
74251;9074251;Berlin, Cecilienstr.;5807055;4594647;52388649;13388720
74252;9074252;Berlin, Simpsonweg;5808120;4594920;52398170;13393030
74253;9074253;Berlin, Taunusstr.;5807757;4596557;52394623;13416968
74254;9074254;Berlin, Rennsteig;5807774;4596702;52394750;13419102
74256;9074256;Berlin, Lichtenrader Damm 254;5807198;4595929;52389711;13407586
74257;9074257;Berlin, Rhinstr.;5807608;4595265;52393511;13397952
74258;9074258;Berlin, John-Locke-Str.;5807386;4595531;52391470;13401795
74259;9074259;Berlin, NŸrnberger Str.;5806672;4596219;52384935;13411693
74260;9074260;Berlin, Seniorenheime;5806154;4596460;52380239;13415083
74261;9074261;Berlin, Hilbertstr.;5806619;4595176;52384641;13396364
74262;9074262;Berlin, Galluner Str.;5806339;4595688;52382036;13403802
74263;9074263;Berlin, Paplitzer Str.;5806344;4595928;52382039;13407327
74264;9074264;Berlin, Augsburger Str.;5806567;4596685;52383910;13418505
74265;9074265;Berlin, WŸrzburger Str.;5807054;4597099;52388212;13424724
74266;9074266;Berlin, Tietjenstr.;5807302;4597013;52390455;13423533
74267;9074267;Berlin, Bornhagenweg;5807303;4596255;52390598;13412403
74268;9074268;Berlin, Maffeistr. Ost;5807367;4594918;52391406;13392788
74269;9074269;Berlin, Grenzweg Ost;5807672;4594816;52394163;13391376
74270;9074270;Berlin, Illigstr./Grenzweg;5807680;4594467;52394296;13386253
74271;9074271;Berlin, Illigstr./Maffeistr.;5807318;4594448;52391047;13385872
74272;9074272;Berlin, Skarbinastr.;5807539;4596758;52392629;13419857
74273;9074273;Berlin, Riedingerstr.;5806957;4595513;52387619;13401408
74274;9074274;Berlin, Illigstr./Schichauweg;5808001;4594403;52397190;13385403
74275;9074275;Berlin, Gerstnerweg;5807020;4595560;52388177;13402116
74291;9074291;Berlin, Birkenhaag;5805873;4596590;52377691;13416910
74292;9074292;Berlin, Kirchhainer Damm/Horstwalder Str.;5806446;4596326;52382886;13413199
74293;9074293;Berlin, WŸnsdorfer Str./Blohmstr.;5807065;4595027;52388674;13394303
74294;9074294;Berlin, Kirchhainer Damm/Stadtgrenze;5805770;4596657;52376754;13417864
75101;9075101;Berlin, Erkstr.;5817474;4597937;52481675;13440079
75102;9075102;Berlin, Harzer Str./Wildenbruchstr.;5818003;4598353;52486352;13446356
75103;9075103;Berlin, Sonnenallee/Pannierstr.;5817961;4597274;52486168;13430465
75104;9075104;Berlin, Fuldastr.;5817707;4597649;52483819;13435910
75151;9075151;Berlin, Wildenbruchplatz;5817786;4598184;52484433;13443806
75152;9075152;Berlin, Mengerzeile;5818150;4598180;52487704;13443854
75153;9075153;Berlin, PflŸgerstr.;5818376;4597501;52489856;13433927
75154;9075154;Berlin, LohmŸhlenplatz;5818356;4597927;52489600;13440191
75155;9075155;Berlin, LohmŸhlenstr./Heidelberger Str.;5818571;4598078;52491505;13442477
76101;9076101;Berlin, Hertzbergplatz;5817021;4598523;52477500;13448568
76151;9076151;Berlin, Brockenstr.;5817727;4598698;52483811;13451352
76152;9076152;Berlin, Treptower Str./Harzer Str.;5817583;4598867;52482486;13453796
76153;9076153;Berlin, Geygerstr.;5817272;4598202;52479812;13443919
76155;9076155;Berlin, Werrastr.;5817277;4598642;52479778;13450395
76191;9076191;Berlin, Elsenstr.;5817859;4598529;52485027;13448904
77100;9077100;Berlin, Mittelbuschweg;5816001;4598488;52468343;13447752
77102;9077102;Berlin, Dammweg/Sonnenallee;5816240;4599650;52470279;13464917
77103;9077103;Berlin, Naumburger Str.;5815733;4598436;52465944;13446908
77104;9077104;Berlin, Steinbockstr.;5816436;4599859;52472002;13468050
77106;9077106;S Sonnenallee (Berlin);5816622;4599036;52473822;13455998
77107;9077107;Berlin, Grenzallee/Bergiusstr.;5815717;4599070;52465686;13456229
77108;9077108;Berlin, Nobelstr./Bergiusstr.;5815168;4599553;52460666;13463170
77110;9077110;S Sonnenallee/Saalestr. (Berlin);5816441;4598935;52472215;13454458
77150;9077150;Berlin, Boschweg;5815530;4599619;52463906;13464249
77151;9077151;Berlin, Planetenstr.;5815872;4599637;52466975;13464616
77152;9077152;Berlin, Am Oberhafen;5815636;4598694;52465026;13450675
77153;9077153;Berlin, Ziegrastr.;5816450;4599270;52472235;13459389
77154;9077154;Berlin, Mareschstr.;5816805;4598801;52475509;13452595
77155;9077155;S Kšllnische Heide (Berlin);5816120;4599830;52469168;13467529
77156;9077156;Berlin, Schulenburgpark;5815832;4600028;52466545;13470355
77157;9077157;Berlin, Haberstr.;5815354;4599411;52462363;13461137
77159;9077159;Berlin, Neukšllnische BrŸcke;5816090;4598990;52469051;13455163
77171;9077171;Berlin, Treptower BrŸcke;5817463;4598787;52481423;13452583
77201;9077201;Berlin, Peter-Anders-Str.;5815484;4600356;52463358;13475075
77202;9077202;Berlin, Neukšllnische Allee/Forsthausallee;5815129;4600348;52460171;13474851
77203;9077203;Berlin, Neukšllnische Allee;5815992;4599363;52468103;13460621
77204;9077204;Berlin, Chris-Gueffroy-Allee;5815196;4600166;52460806;13472194
77251;9077251;Berlin, Schmalenbachstr.;5815160;4599893;52460532;13468168
77271;9077271;Berlin, Michael-Bohnen-Ring;5815647;4600200;52464851;13472830
78101;9078101;U Hermannplatz (Berlin);5818010;4596910;52486673;13425123
78102;9078102;U Rathaus Neukšlln (Berlin);5817400;4597610;52481068;13435246
78103;9078103;U Karl-Marx-Str. (Berlin);5816890;4597930;52476429;13439805
78104;9078104;U Hermannplatz/Urbanstr. (Berlin);5818160;4596870;52488028;13424578
78105;9078105;U Hermannplatz/Sonnenallee (Berlin);5818110;4597000;52487555;13426477
78106;9078106;U Hermannplatz/Karl-Marx-Str. (Berlin);5817942;4596869;52486069;13424500
78151;9078151;Berlin, Platz der Stadt Hof;5817153;4597698;52478834;13436469
78152;9078152;Berlin, Morusstr.;5817093;4597417;52478345;13432316
78154;9078154;Berlin, Hohenstaufenplatz;5818490;4596790;52491007;13423496
78155;9078155;Berlin, Jahnstr.;5818340;4596600;52489693;13420657
78157;9078157;Berlin, Reuterstr.;5817749;4597170;52484282;13428873
78158;9078158;Berlin, Weichselstr.;5817623;4597349;52483118;13431471
78201;9078201;S+U Neukšlln (Berlin);5816100;4598120;52469298;13442368
78251;9078251;Berlin, Zeitzer Str.;5816209;4598384;52470230;13446284
78252;9078252;Berlin, Niemetzstr.;5816314;4598780;52471102;13452140
78253;9078253;Berlin, Karl-Marx-Platz;5816628;4597977;52474067;13440419
78271;9078271;Berlin, Lahnstr./U Neukšlln;5815918;4598107;52467665;13442123
79101;9079101;Berlin, Sommerbad Neukšlln;5817320;4596300;52480582;13415947
79151;9079151;Berlin, Friedhšfe Columbiadamm;5817490;4595750;52482206;13407903
79152;9079152;Berlin, Fontanestr./Flughafenstr.;5817291;4596655;52480259;13421162
79201;9079201;U Leinestr. (Berlin);5816479;4597163;52472874;13428400
79202;9079202;U Boddinstr. (Berlin);5817240;4596970;52479745;13425782
79203;9079203;Berlin, Herrfurthstr.;5816988;4597015;52477473;13426371
79204;9079204;Berlin, Kranoldstr.;5815689;4597581;52465702;13434319
79205;9079205;Berlin, Hermannstr./Mariendorfer Weg;5815610;4597475;52465011;13432737
79206;9079206;Berlin, Mariendorfer Weg;5815424;4596877;52463447;13423887
79220;9079220;S+U Hermannstr./Silbersteinstr. (Berlin);5815767;4597419;52466432;13431959
79221;9079221;S+U Hermannstr. (Berlin);5815850;4597400;52467181;13431704
79251;9079251;Berlin, Eduard-MŸller-Platz;5815837;4597750;52467002;13436848
79252;9079252;Berlin, Haus Bremen;5815487;4597122;52463969;13427509
79253;9079253;Berlin, Emser Str.;5816066;4597674;52469072;13435797
79291;9079291;Berlin, Karlsgartenstr.;5817506;4596899;52482147;13424815
80101;9080101;Berlin, Gradestr./Tempelhofer Weg;5814212;4597528;52452442;13433108
80102;9080102;Berlin, Fulhamer Allee;5813825;4597761;52448924;13436421
80103;9080103;Berlin, Britzer Damm/Gradestr.;5814243;4597913;52452652;13438779
80104;9080104;Berlin, Germaniapromenade;5815154;4597641;52460885;13435045
80105;9080105;Berlin, Karl-Elsasser-Str.;5814779;4596992;52457632;13425391
80152;9080152;Berlin, Wilhelm-Borgmann-BrŸcke;5814543;4597229;52455469;13428808
80153;9080153;Berlin, Wussowstr.;5814623;4597797;52456087;13437184
80171;9080171;Berlin, Eintrachtsiedlung;5814419;4597356;52454333;13430639
80181;9080181;Berlin, Betriebshof Britz;5814230;4597770;52452561;13436672
80201;9080201;U Blaschkoallee (Berlin);5814267;4598606;52452743;13448976
80202;9080202;U Grenzallee (Berlin);5815460;4598300;52463516;13444828
80203;9080203;Berlin, Franz-Kšrner-Str.;5814781;4598581;52457366;13448760
80204;9080204;U Grenzallee/Jahnstr. (Berlin);5815254;4598361;52461654;13445664
80251;9080251;Berlin, Riesestr.;5814222;4598342;52452387;13445081
80301;9080301;Berlin, Windršschenweg;5812795;4596389;52439914;13415951
80351;9080351;Berlin, Im Rosengrund;5812915;4596719;52440934;13420837
80352;9080352;Berlin, Am Brandpfuhl;5813026;4597021;52441878;13425309
80353;9080353;Berlin, Neumarkplan;5813125;4597297;52442718;13429395
80401;9080401;U Parchimer Allee (Berlin);5813445;4598687;52445344;13449925
80402;9080402;U Britz-SŸd (Berlin);5812522;4598552;52437076;13447668
80403;9080403;Berlin, Buschkrugallee/Parchimer Allee;5813462;4599023;52445436;13454870
80405;9080405;Berlin, Buschkrug;5814249;4598823;52452542;13452162
80406;9080406;Berlin, Britzer Damm/Mohriner Allee;5813285;4597578;52444106;13433573
80407;9080407;Berlin, Buckower Damm/Gutschmidtstr.;5812882;4597683;52440466;13434999
80408;9080408;Berlin, Paster-Behrens-Str.;5813482;4598395;52445729;13445643
80451;9080451;Berlin, Otto-Wels-Ring;5812330;4598939;52435282;13453300
80452;9080452;Berlin, Onkel-Herse-Str.;5813772;4598955;52448233;13453962
80453;9080453;Berlin, Wesenberger Ring;5812656;4598041;52438372;13440196
80454;9080454;Berlin, Jugendheim;5812501;4598326;52436928;13444340
80455;9080455;Berlin, GrŸner Weg/Gutschmidtstr.;5812523;4598804;52437040;13451373
80456;9080456;Berlin, Rotkehlchenweg;5812833;4598931;52439802;13453331
80462;9080462;Berlin, Haarlemer Str.;5814317;4599048;52453113;13455491
80491;9080491;Berlin, Kielingerstr.;5813417;4599318;52444978;13459194
80601;9080601;Berlin, Zimmererweg;5812340;4597730;52435589;13435532
80602;9080602;Berlin, Tischlerzeile;5811397;4598548;52426970;13447278
80603;9080603;Berlin, Dachdeckerweg;5811940;4597740;52431993;13435562
80651;9080651;Berlin, SteintrŠgerweg;5811111;4598097;52424482;13440566
80652;9080652;Berlin, Britzer Garten;5811497;4597713;52428018;13435036
80654;9080654;Berlin, Schlosserweg;5812617;4597686;52438085;13434966
81101;9081101;Berlin, Quarzweg/Marienfelder Chaussee;5810387;4596498;52418262;13416859
81151;9081151;Berlin, BŸhler Weg;5810275;4596231;52417302;13412904
81152;9081152;Berlin, Grauwackeweg;5810101;4595820;52415811;13406815
81201;9081201;Berlin, Alt-Buckow;5811020;4597813;52423715;13436366
81202;9081202;Berlin, Stuthirtenweg;5810365;4598652;52417680;13448502
81203;9081203;Berlin, Buckower Damm/Ringslebenstr.;5810335;4598025;52417523;13439281
81204;9081204;Berlin, Buckower Friedhof;5810811;4597510;52421891;13431852
81250;9081250;Berlin, Heinrich-Mann-Oberschule;5810064;4597563;52415171;13432413
81251;9081251;Berlin, Rufacher Weg;5810669;4597203;52420670;13427300
81252;9081252;Berlin, Delmer Steig;5810541;4596867;52419580;13422325
81253;9081253;Berlin, Hasenhegerweg;5810773;4598692;52421338;13449210
81254;9081254;Berlin, Dršpkeweg;5810577;4598672;52419581;13448858
81255;9081255;Berlin, Ringslebenstr./Mollnerweg;5810349;4598316;52417597;13443561
